ticker,entry_date,exit_date,entry,exit,shares,pnl,r_multiple,hold_days,reason,regime
FN,2024-06-20,2024-07-24,253.54,233.2568,70.8127,-1436.31,-1.0,34,STOP,UPTREND
RCL,2024-05-21,2024-08-01,143.5591,143.5591,128.2885,0.0,0.0,72,STOP,UPTREND
TTMI,2024-06-24,2024-08-02,19.24,19.24,933.8517,0.0,0.0,39,STOP,UPTREND
IIPR,2024-07-01,2024-08-05,90.925,90.925,199.8673,0.0,0.0,35,STOP,UPTREND
CALM,2024-08-23,2024-09-11,64.981,61.9996,272.4371,-812.25,-0.574,19,F3_FAIL,UPTREND
CRVL,2024-08-30,2024-09-11,106.6667,98.1333,165.8188,-1414.99,-1.0,12,STOP,UPTREND
HBAN,2024-09-19,2024-10-02,14.0217,13.4174,1244.4204,-752.0,-0.539,13,F3_FAIL,UPTREND
CNK,2024-09-06,2024-10-07,28.01,26.5623,625.9243,-906.2,-0.646,31,F3_FAIL,CHOPPY
LPX,2024-09-18,2024-10-22,99.2491,99.2491,175.6831,0.0,0.0,34,STOP,UPTREND
GE,2024-10-14,2024-10-22,190.3045,175.0801,91.7755,-1397.22,-1.0,8,STOP,UPTREND
FRPT,2024-10-15,2024-10-23,144.44,132.8848,120.8609,-1396.57,-1.0,8,STOP,UPTREND
KKR,2024-10-14,2024-11-04,135.0419,135.0419,129.3324,0.0,0.0,21,STOP,UPTREND
STRL,2024-10-23,2024-11-07,159.42,159.42,107.2359,0.0,0.0,15,STOP,UPTREND
META,2024-09-19,2024-11-21,547.3606,547.3606,31.8781,0.0,0.0,63,STOP,UPTREND
NVDA,2024-11-08,2024-11-25,148.711,136.8141,126.8764,-1509.43,-1.0,17,STOP,UPTREND
SKYW,2024-11-05,2024-12-18,100.44,100.44,169.1826,0.0,0.0,43,STOP,UPTREND
MAC,2024-11-22,2024-12-18,18.8271,18.8271,1005.4969,0.0,0.0,26,STOP,UPTREND
PJT,2024-11-26,2024-12-18,164.1416,151.0103,115.9109,-1522.06,-1.0,22,STOP,UPTREND
CENX,2024-10-25,2024-12-19,17.97,17.97,944.9075,0.0,0.0,55,STOP,UPTREND
EME,2024-10-14,2024-12-30,450.9802,450.9802,38.7274,0.0,0.0,77,STOP,UPTREND
NVDA,2025-01-06,2025-01-10,148.5413,136.658,115.9733,-1378.15,-1.0,4,STOP,CHOPPY
PSTG,2025-01-07,2025-01-27,65.15,65.15,265.2134,0.0,0.0,20,STOP,UPTREND
GVA,2024-10-08,2025-02-05,80.8102,87.1747,216.6737,1379.01,0.984,120,F4_FAIL,UPTREND
QTWO,2024-10-24,2025-02-10,83.6,94.25,202.5269,2156.91,1.592,109,F4_FAIL,UPTREND
SNEX,2025-02-06,2025-03-04,78.0667,78.0667,218.5626,0.0,0.0,26,STOP,UPTREND
AR,2024-12-30,2025-03-06,34.4,34.4,500.9452,0.0,0.0,66,STOP,UPTREND
SATS,2025-02-10,2025-03-06,29.59,29.59,575.4042,0.0,0.0,24,STOP,UPTREND
CB,2025-03-28,2025-04-07,298.114,274.2649,56.2171,-1340.73,-1.0,10,STOP,CHOPPY
TJX,2025-05-12,2025-06-09,128.7397,125.2329,128.8766,-451.94,-0.34,28,F3_FAIL,CHOPPY
CRK,2025-06-17,2025-07-01,27.19,27.19,614.3997,0.0,0.0,14,STOP,CHOPPY
AXON,2025-05-28,2025-07-10,748.81,748.81,22.2321,0.0,0.0,43,STOP,CHOPPY
NFLX,2025-05-22,2025-07-22,119.24,119.24,139.2256,0.0,0.0,61,STOP,CHOPPY
PEGA,2025-07-02,2025-07-23,52.4463,52.4463,323.2189,0.0,0.0,21,STOP,UPTREND
MYRG,2025-07-02,2025-08-01,180.27,180.27,94.0346,0.0,0.0,30,STOP,UPTREND
GOGO,2025-07-24,2025-08-01,16.43,15.1156,1044.9901,-1373.54,-1.0,8,STOP,UPTREND
CIEN,2025-08-04,2025-08-14,89.42,89.42,192.815,0.0,0.0,10,STOP,UPTREND
DY,2025-07-02,2025-08-20,244.0,244.0,69.4738,0.0,0.0,49,STOP,UPTREND
URBN,2025-07-24,2025-08-28,76.96,70.8032,223.0924,-1373.54,-1.0,35,STOP,UPTREND
BKNG,2025-05-19,2025-09-23,5274.5943,5485.9849,3.156,667.15,0.501,127,F4_FAIL,CHOPPY
SMTC,2025-09-18,2025-09-25,63.44,58.3648,283.9963,-1441.34,-1.0,7,STOP,UPTREND
CG,2025-09-05,2025-10-09,64.5853,59.4185,273.2963,-1412.07,-1.0,34,STOP,UPTREND
FSLR,2025-09-24,2025-10-22,217.5,217.5,84.52,0.0,0.0,28,STOP,UPTREND
SMTC,2025-09-29,2025-10-22,63.69,63.69,284.5228,0.0,0.0,23,STOP,UPTREND
PRLB,2025-08-25,2025-10-31,50.68,50.68,344.0642,0.0,0.0,67,STOP,UPTREND
OSIS,2025-10-16,2025-10-31,257.41,257.41,73.908,0.0,0.0,15,STOP,UPTREND
THC,2025-10-24,2025-11-10,209.51,192.7492,87.9643,-1474.35,-1.0,17,STOP,UPTREND
AMAT,2025-10-27,2025-11-14,232.2545,213.6742,82.352,-1530.13,-1.0,18,STOP,UPTREND
IBM,2025-11-12,2025-11-18,318.0765,292.6304,58.5999,-1491.14,-1.0,6,STOP,UPTREND
VLO,2025-11-07,2025-12-16,174.5846,160.6178,107.5356,-1501.92,-1.0,39,STOP,UPTREND
COKE,2025-12-08,2025-12-29,167.021,153.6593,112.1675,-1498.75,-1.0,21,STOP,UPTREND
VIAV,2026-01-07,2026-01-08,18.58,17.0936,1034.821,-1538.16,-1.0,1,STOP,UPTREND
MODG,2026-01-06,2026-02-13,13.12,13.12,1451.6863,0.0,0.0,38,STOP,UPTREND
DXPE,2026-02-26,2026-02-26,162.5,149.5,163.1265,-2120.64,-1.0,0,STOP,UPTREND
FIX,2025-07-02,2026-03-18,517.782,1423.0,32.7389,29635.85,21.853,259,FORCE_CLOSE,UPTREND
FIVE,2025-07-15,2026-03-18,134.5,212.47,126.5072,9863.76,7.246,246,FORCE_CLOSE,UPTREND
GLW,2025-08-04,2026-03-18,62.3945,129.86,276.3308,18642.81,13.516,226,FORCE_CLOSE,UPTREND
FORM,2026-01-05,2026-03-18,60.73,96.18,310.7286,11015.33,7.297,72,FORCE_CLOSE,UPTREND
TER,2026-01-09,2026-03-18,215.6498,300.07,86.5545,7306.94,4.893,68,FORCE_CLOSE,UPTREND
